"race_id","driver_id","team","teamcolor","enginemanufacturer","gridposition","status","resultposition","completedlaps","speedtrap"
"117","27","RedBull","#1E41FF","Honda","5","DNF","20","14","304.6"
"117","43","RedBull","#1E41FF","Honda","6","F","4","52","311.7"
"117","25","McLaren","#FF8700","Renault","7","F","5","52","307.1"
"117","42","McLaren","#FF8700","Renault","8","F","13","51","307.8"
"117","38","ToroRosso","#469BFF","Honda","9","F","8","51","308.5"
"117","22","HaasF1Team","#F0D787","Ferrari","10","F","15","51","304.8"
"117","35","AlfaRomeo","#9B0000","Ferrari","11","F","16","51","308.1"
"117","36","RacingPoint","#F596C8","Mercedes","12","F","11","51","308.5"
"117","11","AlfaRomeo","#9B0000","Ferrari","13","F","14","51","307.7"
"117","8","ToroRosso","#469BFF","Honda","14","F","12","51","317.8"
"117","7","Renault","#FFF500","Renault","15","F","10","51","309.6"
"117","2","Renault","#FFF500","Renault","16","F","6","51","310.8"
"117","16","RacingPoint","#F596C8","Mercedes","17","F","9","51","310"
"117","44","Williams","#192c4e","Mercedes","18","F","18","50","298"
"117","4","HaasF1Team","#F0D787","Ferrari","19","F","17","51","304.3"
"117","45","Williams","#192c4e","Mercedes","20","F","19","50","299.3"
"118","40","Ferrari","#DC0000","Ferrari","1","F","4","71","340.1"
"118","12","Ferrari","#DC0000","Ferrari","2","F","2","71","345"
"118","1","Mercedes","#00D2BE","Mercedes","3","F","1","71","352.2"
"118","27","RedBull","#1E41FF","Honda","4","F","6","71","357.2"
"118","43","RedBull","#1E41FF","Honda","5","F","5","71","353.9"
"118","15","Mercedes","#00D2BE","Mercedes","6","F","3","71","354"
"118","25","McLaren","#FF8700","Renault","7","F","13","70","349"
"118","42","McLaren","#FF8700","Renault","8","DNF","20","48","351.4"
"118","8","ToroRosso","#469BFF","Honda","9","F","11","70","355.8"
"118","38","ToroRosso","#469BFF","Honda","10","F","9","70","356.5"
"118","16","RacingPoint","#F596C8","Mercedes","11","F","7","71","359.7"
"118","7","Renault","#FFF500","Renault","12","F","10","70","354.2"
"118","2","Renault","#FFF500","Renault","13","F","8","71","354.9"
"118","11","AlfaRomeo","#9B0000","Ferrari","14","DNF","19","58","358.8"
"118","35","AlfaRomeo","#9B0000","Ferrari","15","F","14","70","359"
"118","36","RacingPoint","#F596C8","Mercedes","16","F","12","70","356.5"
"118","4","HaasF1Team","#F0D787","Ferrari","17","F","15","69","344.6"
"118","22","HaasF1Team","#F0D787","Ferrari","18","F","17","69","354.5"
"118","44","Williams","#192c4e","Mercedes","19","F","16","69","355.3"
"118","45","Williams","#192c4e","Mercedes","20","F","18","69","352"
"119","15","Mercedes","#00D2BE","Mercedes","1","F","1","56","324.1"
"119","12","Ferrari","#DC0000","Ferrari","2","DNF","20","7","319.9"
"119","27","RedBull","#1E41FF","Honda","3","F","3","56","323.6"
"119","40","Ferrari","#DC0000","Ferrari","4","F","4","56","321.5"
"119","1","Mercedes","#00D2BE","Mercedes","5","F","2","56","317.6"
"119","43","RedBull","#1E41FF","Honda","6","F","5","56","328.7"
"119","25","McLaren","#FF8700","Renault","7","F","8","55","320.3"
"119","42","McLaren","#FF8700","Renault","8","F","7","56","324.2"
"119","2","Renault","#FFF500","Renault","9","F","6","56","326.4"
"119","38","ToroRosso","#469BFF","Honda","10","DNF","16","54","322.7"
"119","7","Renault","#FFF500","Renault","11","F","9","55","328.5"
"119","4","HaasF1Team","#F0D787","Ferrari","12","DNF","18","52","313.6"
"119","8","ToroRosso","#469BFF","Honda","13","F","12","55","328.4"
"119","36","RacingPoint","#F596C8","Mercedes","14","F","13","55","326.9"
"119","22","HaasF1Team","#F0D787","Ferrari","15","F","15","55","316.9"
"119","35","AlfaRomeo","#9B0000","Ferrari","16","F","14","55","325"
"119","11","AlfaRomeo","#9B0000","Ferrari","17","F","11","55","320.8"
"119","44","Williams","#192c4e","Mercedes","18","F","17","54","325.1"
"119","45","Williams","#192c4e","Mercedes","19","DNF","19","31","303.7"
"119","16","RacingPoint","#F596C8","Mercedes","20","F","10","55","328.5"
"120","27","RedBull","#1E41FF","Honda","1","F","1","71","323.8"
"120","12","Ferrari","#DC0000","Ferrari","2","DNF","17","65","337.3"
"120","1","Mercedes","#00D2BE","Mercedes","3","F","7","71","329.1"
"120","15","Mercedes","#00D2BE","Mercedes","4","DNF","20","51","334.1"
"120","43","RedBull","#1E41FF","Honda","5","F","14","71","332.8"
"120","38","ToroRosso","#469BFF","Honda","6","F","2","71","326.7"
"120","22","HaasF1Team","#F0D787","Ferrari","7","F","13","71","315.3"
"120","11","AlfaRomeo","#9B0000","Ferrari","8","F","4","71","326.6"
"120","4","HaasF1Team","#F0D787","Ferrari","9","F","11","71","335.6"
"120","42","McLaren","#FF8700","Renault","10","F","8","71","333.5"
"120","2","Renault","#FFF500","Renault","11","F","6","71","329"
"120","35","AlfaRomeo","#9B0000","Ferrari","12","F","5","71","329.6"
"120","7","Renault","#FFF500","Renault","13","F","15","71","329.1"
"120","40","Ferrari","#DC0000","Ferrari","14","DNF","18","65","340.6"
"120","16","RacingPoint","#F596C8","Mercedes","15","F","9","71","322"
"120","8","ToroRosso","#469BFF","Honda","16","F","10","71","341.2"
"120","36","RacingPoint","#F596C8","Mercedes","17","DNF","19","65","322.6"
"120","44","Williams","#192c4e","Mercedes","18","F","12","71","328.8"
"120","45","Williams","#192c4e","Mercedes","19","F","16","70","313.5"
"120","25","McLaren","#FF8700","Renault","20","F","3","71","331.8"
"121","1","Mercedes","#00D2BE","Mercedes","1","F","1","55","322"
"121","27","RedBull","#1E41FF","Honda","2","F","2","55","345.6"
"121","40","Ferrari","#DC0000","Ferrari","3","F","3","55","313.4"
"121","12","Ferrari","#DC0000","Ferrari","4","F","5","55","330.8"
"121","43","RedBull","#1E41FF","Honda","5","F","6","55","330.7"
"121","42","McLaren","#FF8700","Renault","6","F","8","54","330.4"
"121","2","Renault","#FFF500","Renault","7","F","11","54","334.9"
"121","25","McLaren","#FF8700","Renault","8","F","10","54","334.6"
"121","7","Renault","#FFF500","Renault","9","F","12","54","331"
"121","16","RacingPoint","#F596C8","Mercedes","10","F","7","54","335.2"
"121","38","ToroRosso","#469BFF","Honda","11","F","18","53","327.7"
"121","36","RacingPoint","#F596C8","Mercedes","12","DNF","20","45","335.5"
"121","8","ToroRosso","#469BFF","Honda","13","F","9","54","333.2"
"121","4","HaasF1Team","#F0D787","Ferrari","14","F","14","54","313.2"
"121","22","HaasF1Team","#F0D787","Ferrari","15","F","15","54","327.3"
"121","35","AlfaRomeo","#9B0000","Ferrari","16","F","16","54","334.9"
"121","11","AlfaRomeo","#9B0000","Ferrari","17","F","13","54","329.6"
"121","44","Williams","#192c4e","Mercedes","18","F","17","54","329.3"
"121","45","Williams","#192c4e","Mercedes","19","F","19","53","317.8"
"121","15","Mercedes","#00D2BE","Mercedes","20","F","4","55","321.5"
