driver_id,season,date,race_id,team,teamcolor,status,resultposition,speedtrap,location,comment,name,id,temp,feels_like,humidity,clouds,wind_speed,main,description,icon,lat,long,locality,country,round,accidents,failures
8,2019,2019-05-26,106,ToroRosso,#469BFF,F,7,287.3,MonteCarlo,null,Daniil Kvyat,106,66,66,73,75,3.1,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,1,1
2,2019,2019-05-26,106,Renault,#FFF500,F,9,283.1,MonteCarlo,null,Daniel Ricciardo,106,66,66,73,75,3.1,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,1,3
4,2019,2019-05-26,106,HaasF1Team,#F0D787,F,12,285.4,MonteCarlo,null,Kevin Magnussen,106,66,66,73,75,3.1,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,1,0
12,2019,2019-05-26,106,Ferrari,#DC0000,F,2,290.9,MonteCarlo,null,Sebastian Vettel,106,66,66,73,75,3.1,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,0,2
27,2019,2019-05-26,106,RedBull,#1E41FF,F,4,288.4,MonteCarlo,null,Max Verstappen,106,66,66,73,75,3.1,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,1,1
15,2019,2019-05-26,106,Mercedes,#00D2BE,F,3,287,MonteCarlo,null,Valtteri Bottas,106,66,66,73,75,3.1,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,1,0
1,2019,2019-05-26,106,Mercedes,#00D2BE,F,1,288.4,MonteCarlo,null,Lewis Hamilton,106,66,66,73,75,3.1,Rain,Light Rain,10d,43.7347,7.42056,Monte-Carlo,Monaco,6,0,0
4,2019,2019-06-09,107,HaasF1Team,#F0D787,F,17,330.3,Montreal,null,Kevin Magnussen,107,84,81,17,0,5.14,Clear,Clear Sky,01d,45.5,-73.5228,Montreal,Canada,7,1,0
45,2019,2019-06-09,107,Williams,#192c4e,F,18,326.6,Montreal,null,Robert Kubica,107,84,81,17,0,5.14,Clear,Clear Sky,01d,45.5,-73.5228,Montreal,Canada,7,0,2
44,2019,2019-06-09,107,Williams,#192c4e,F,16,331.1,Montreal,null,George Russell,107,84,81,17,0,5.14,Clear,Clear Sky,01d,45.5,-73.5228,Montreal,Canada,7,2,0
36,2019,2019-06-09,107,RacingPoint,#F596C8,F,9,336.7,Montreal,null,Lance Stroll,107,84,81,17,0,5.14,Clear,Clear Sky,01d,45.5,-73.5228,Montreal,Canada,7,1,0
11,2019,2019-06-09,107,AlfaRomeo,#9B0000,F,15,330.4,Montreal,null,Kimi Raikkonen,107,84,81,17,0,5.14,Clear,Clear Sky,01d,45.5,-73.5228,Montreal,Canada,7,1,1
16,2019,2019-06-09,107,RacingPoint,#F596C8,F,12,333.1,Montreal,null,Sergio Perez,107,84,81,17,0,5.14,Clear,Clear Sky,01d,45.5,-73.5228,Montreal,Canada,7,1,1
22,2019,2019-06-09,107,HaasF1Team,#F0D787,F,14,329.3,Montreal,null,Romain Grosjean,107,84,81,17,0,5.14,Clear,Clear Sky,01d,45.5,-73.5228,Montreal,Canada,7,2,4
43,2019,2019-06-09,107,ToroRosso,#469BFF,DNF,19,327.4,Montreal,null,Alexander Albon,107,84,81,17,0,5.14,Clear,Clear Sky,01d,45.5,-73.5228,Montreal,Canada,7,0,1
35,2019,2019-06-09,107,AlfaRomeo,#9B0000,F,13,326.7,Montreal,null,Antonio Giovinazzi,107,84,81,17,0,5.14,Clear,Clear Sky,01d,45.5,-73.5228,Montreal,Canada,7,1,0
25,2019,2019-06-09,107,McLaren,#FF8700,F,11,332.4,Montreal,null,Carlos Sainz Jnr,107,84,81,17,0,5.14,Clear,Clear Sky,01d,45.5,-73.5228,Montreal,Canada,7,0,2
8,2019,2019-06-09,107,ToroRosso,#469BFF,F,10,329.7,Montreal,null,Daniil Kvyat,107,84,81,17,0,5.14,Clear,Clear Sky,01d,45.5,-73.5228,Montreal,Canada,7,1,1
27,2019,2019-06-09,107,RedBull,#1E41FF,F,5,331.5,Montreal,null,Max Verstappen,107,84,81,17,0,5.14,Clear,Clear Sky,01d,45.5,-73.5228,Montreal,Canada,7,1,1
42,2019,2019-06-09,107,McLaren,#FF8700,DNF,20,314.4,Montreal,null,Lando Norris,107,84,81,17,0,5.14,Clear,Clear Sky,01d,45.5,-73.5228,Montreal,Canada,7,1,3
7,2019,2019-06-09,107,Renault,#FFF500,F,7,327.5,Montreal,null,Nico Hulkenberg,107,84,81,17,0,5.14,Clear,Clear Sky,01d,45.5,-73.5228,Montreal,Canada,7,1,0
15,2019,2019-06-09,107,Mercedes,#00D2BE,F,4,331,Montreal,null,Valtteri Bottas,107,84,81,17,0,5.14,Clear,Clear Sky,01d,45.5,-73.5228,Montreal,Canada,7,1,0
38,2019,2019-06-09,107,RedBull,#1E41FF,F,8,332.4,Montreal,null,Pierre Gasly,107,84,81,17,0,5.14,Clear,Clear Sky,01d,45.5,-73.5228,Montreal,Canada,7,0,1
2,2019,2019-06-09,107,Renault,#FFF500,F,6,333,Montreal,null,Daniel Ricciardo,107,84,81,17,0,5.14,Clear,Clear Sky,01d,45.5,-73.5228,Montreal,Canada,7,1,3
40,2019,2019-06-09,107,Ferrari,#DC0000,F,3,328,Montreal,null,Charles Leclerc,107,84,81,17,0,5.14,Clear,Clear Sky,01d,45.5,-73.5228,Montreal,Canada,7,1,1
1,2019,2019-06-09,107,Mercedes,#00D2BE,F,1,329.3,Montreal,null,Lewis Hamilton,107,84,81,17,0,5.14,Clear,Clear Sky,01d,45.5,-73.5228,Montreal,Canada,7,0,0
12,2019,2019-06-09,107,Ferrari,#DC0000,F,2,324.5,Montreal,null,Sebastian Vettel,107,84,81,17,0,5.14,Clear,Clear Sky,01d,45.5,-73.5228,Montreal,Canada,7,0,2
44,2019,2019-06-23,108,Williams,#192c4e,F,19,334.6,LeCastellet,null,George Russell,108,79,79,51,45,2.97,Clouds,Scattered Clouds,03d,43.2506,5.79167,Le Castellet,France,8,2,0
8,2019,2019-06-23,108,ToroRosso,#469BFF,F,14,339.7,LeCastellet,null,Daniil Kvyat,108,79,79,51,45,2.97,Clouds,Scattered Clouds,03d,43.2506,5.79167,Le Castellet,France,8,1,1
45,2019,2019-06-23,108,Williams,#192c4e,F,18,315.9,LeCastellet,null,Robert Kubica,108,79,79,51,45,2.97,Clouds,Scattered Clouds,03d,43.2506,5.79167,Le Castellet,France,8,0,2
36,2019,2019-06-23,108,RacingPoint,#F596C8,F,13,339.6,LeCastellet,null,Lance Stroll,108,79,79,51,45,2.97,Clouds,Scattered Clouds,03d,43.2506,5.79167,Le Castellet,France,8,1,0
22,2019,2019-06-23,108,HaasF1Team,#F0D787,DNF,20,329.8,LeCastellet,null,Romain Grosjean,108,79,79,51,45,2.97,Clouds,Scattered Clouds,03d,43.2506,5.79167,Le Castellet,France,8,2,4
4,2019,2019-06-23,108,HaasF1Team,#F0D787,F,17,336.2,LeCastellet,null,Kevin Magnussen,108,79,79,51,45,2.97,Clouds,Scattered Clouds,03d,43.2506,5.79167,Le Castellet,France,8,1,0
16,2019,2019-06-23,108,RacingPoint,#F596C8,F,12,326.6,LeCastellet,null,Sergio Perez,108,79,79,51,45,2.97,Clouds,Scattered Clouds,03d,43.2506,5.79167,Le Castellet,France,8,1,1
7,2019,2019-06-23,108,Renault,#FFF500,F,8,336.6,LeCastellet,null,Nico Hulkenberg,108,79,79,51,45,2.97,Clouds,Scattered Clouds,03d,43.2506,5.79167,Le Castellet,France,8,1,0
11,2019,2019-06-23,108,AlfaRomeo,#9B0000,F,7,333.5,LeCastellet,null,Kimi Raikkonen,108,79,79,51,45,2.97,Clouds,Scattered Clouds,03d,43.2506,5.79167,Le Castellet,France,8,1,1
43,2019,2019-06-23,108,ToroRosso,#469BFF,F,15,337.6,LeCastellet,null,Alexander Albon,108,79,79,51,45,2.97,Clouds,Scattered Clouds,03d,43.2506,5.79167,Le Castellet,France,8,0,1
35,2019,2019-06-23,108,AlfaRomeo,#9B0000,F,16,331.8,LeCastellet,null,Antonio Giovinazzi,108,79,79,51,45,2.97,Clouds,Scattered Clouds,03d,43.2506,5.79167,Le Castellet,France,8,1,0
38,2019,2019-06-23,108,RedBull,#1E41FF,F,10,329.8,LeCastellet,null,Pierre Gasly,108,79,79,51,45,2.97,Clouds,Scattered Clouds,03d,43.2506,5.79167,Le Castellet,France,8,0,1
2,2019,2019-06-23,108,Renault,#FFF500,F,11,336.4,LeCastellet,null,Daniel Ricciardo,108,79,79,51,45,2.97,Clouds,Scattered Clouds,03d,43.2506,5.79167,Le Castellet,France,8,1,3
12,2019,2019-06-23,108,Ferrari,#DC0000,F,5,341.1,LeCastellet,null,Sebastian Vettel,108,79,79,51,45,2.97,Clouds,Scattered Clouds,03d,43.2506,5.79167,Le Castellet,France,8,0,2
25,2019,2019-06-23,108,McLaren,#FF8700,F,6,313.3,LeCastellet,null,Carlos Sainz Jnr,108,79,79,51,45,2.97,Clouds,Scattered Clouds,03d,43.2506,5.79167,Le Castellet,France,8,0,2
42,2019,2019-06-23,108,McLaren,#FF8700,F,9,334.4,LeCastellet,null,Lando Norris,108,79,79,51,45,2.97,Clouds,Scattered Clouds,03d,43.2506,5.79167,Le Castellet,France,8,1,3
27,2019,2019-06-23,108,RedBull,#1E41FF,F,4,325.3,LeCastellet,null,Max Verstappen,108,79,79,51,45,2.97,Clouds,Scattered Clouds,03d,43.2506,5.79167,Le Castellet,France,8,1,1
40,2019,2019-06-23,108,Ferrari,#DC0000,F,3,330.4,LeCastellet,null,Charles Leclerc,108,79,79,51,45,2.97,Clouds,Scattered Clouds,03d,43.2506,5.79167,Le Castellet,France,8,1,1
15,2019,2019-06-23,108,Mercedes,#00D2BE,F,2,313.2,LeCastellet,null,Valtteri Bottas,108,79,79,51,45,2.97,Clouds,Scattered Clouds,03d,43.2506,5.79167,Le Castellet,France,8,1,0
1,2019,2019-06-23,108,Mercedes,#00D2BE,F,1,323.1,LeCastellet,null,Lewis Hamilton,108,79,79,51,45,2.97,Clouds,Scattered Clouds,03d,43.2506,5.79167,Le Castellet,France,8,0,0
44,2019,2019-06-30,109,Williams,#192c4e,F,18,316.9,Spielberg,null,George Russell,109,90,86,21,20,4.6,Clouds,Few Clouds,02d,47.2197,14.7647,Spielberg,Austria,9,2,0
25,2019,2019-06-30,109,McLaren,#FF8700,F,8,327.7,Spielberg,null,Carlos Sainz Jnr,109,90,86,21,20,4.6,Clouds,Few Clouds,02d,47.2197,14.7647,Spielberg,Austria,9,0,2
43,2019,2019-06-30,109,ToroRosso,#469BFF,F,15,311.9,Spielberg,null,Alexander Albon,109,90,86,21,20,4.6,Clouds,Few Clouds,02d,47.2197,14.7647,Spielberg,Austria,9,0,1
45,2019,2019-06-30,109,Williams,#192c4e,F,20,321.4,Spielberg,null,Robert Kubica,109,90,86,21,20,4.6,Clouds,Few Clouds,02d,47.2197,14.7647,Spielberg,Austria,9,0,2
8,2019,2019-06-30,109,ToroRosso,#469BFF,F,17,315.2,Spielberg,null,Daniil Kvyat,109,90,86,21,20,4.6,Clouds,Few Clouds,02d,47.2197,14.7647,Spielberg,Austria,9,1,1
7,2019,2019-06-30,109,Renault,#FFF500,F,13,309.3,Spielberg,null,Nico Hulkenberg,109,90,86,21,20,4.6,Clouds,Few Clouds,02d,47.2197,14.7647,Spielberg,Austria,9,1,0
36,2019,2019-06-30,109,RacingPoint,#F596C8,F,14,312.5,Spielberg,null,Lance Stroll,109,90,86,21,20,4.6,Clouds,Few Clouds,02d,47.2197,14.7647,Spielberg,Austria,9,1,0
16,2019,2019-06-30,109,RacingPoint,#F596C8,F,11,314,Spielberg,null,Sergio Perez,109,90,86,21,20,4.6,Clouds,Few Clouds,02d,47.2197,14.7647,Spielberg,Austria,9,1,1
2,2019,2019-06-30,109,Renault,#FFF500,F,12,320.5,Spielberg,null,Daniel Ricciardo,109,90,86,21,20,4.6,Clouds,Few Clouds,02d,47.2197,14.7647,Spielberg,Austria,9,1,3
22,2019,2019-06-30,109,HaasF1Team,#F0D787,F,16,307.2,Spielberg,null,Romain Grosjean,109,90,86,21,20,4.6,Clouds,Few Clouds,02d,47.2197,14.7647,Spielberg,Austria,9,2,4
4,2019,2019-06-30,109,HaasF1Team,#F0D787,F,19,311.8,Spielberg,null,Kevin Magnussen,109,90,86,21,20,4.6,Clouds,Few Clouds,02d,47.2197,14.7647,Spielberg,Austria,9,1,0
12,2019,2019-06-30,109,Ferrari,#DC0000,F,4,327.9,Spielberg,null,Sebastian Vettel,109,90,86,21,20,4.6,Clouds,Few Clouds,02d,47.2197,14.7647,Spielberg,Austria,9,0,2
38,2019,2019-06-30,109,RedBull,#1E41FF,F,7,314.9,Spielberg,null,Pierre Gasly,109,90,86,21,20,4.6,Clouds,Few Clouds,02d,47.2197,14.7647,Spielberg,Austria,9,0,1
35,2019,2019-06-30,109,AlfaRomeo,#9B0000,F,10,315.2,Spielberg,null,Antonio Giovinazzi,109,90,86,21,20,4.6,Clouds,Few Clouds,02d,47.2197,14.7647,Spielberg,Austria,9,1,0
11,2019,2019-06-30,109,AlfaRomeo,#9B0000,F,9,310.5,Spielberg,null,Kimi Raikkonen,109,90,86,21,20,4.6,Clouds,Few Clouds,02d,47.2197,14.7647,Spielberg,Austria,9,1,1
42,2019,2019-06-30,109,McLaren,#FF8700,F,6,317.5,Spielberg,null,Lando Norris,109,90,86,21,20,4.6,Clouds,Few Clouds,02d,47.2197,14.7647,Spielberg,Austria,9,1,3
1,2019,2019-06-30,109,Mercedes,#00D2BE,F,5,306.2,Spielberg,null,Lewis Hamilton,109,90,86,21,20,4.6,Clouds,Few Clouds,02d,47.2197,14.7647,Spielberg,Austria,9,0,0
15,2019,2019-06-30,109,Mercedes,#00D2BE,F,3,312.3,Spielberg,null,Valtteri Bottas,109,90,86,21,20,4.6,Clouds,Few Clouds,02d,47.2197,14.7647,Spielberg,Austria,9,1,0
27,2019,2019-06-30,109,RedBull,#1E41FF,F,1,319.3,Spielberg,null,Max Verstappen,109,90,86,21,20,4.6,Clouds,Few Clouds,02d,47.2197,14.7647,Spielberg,Austria,9,1,1
40,2019,2019-06-30,109,Ferrari,#DC0000,F,2,313.1,Spielberg,null,Charles Leclerc,109,90,86,21,20,4.6,Clouds,Few Clouds,02d,47.2197,14.7647,Spielberg,Austria,9,1,1
45,2019,2019-07-14,110,Williams,#192c4e,F,15,323.2,Silverstone,null,Robert Kubica,110,67,67,69,100,2.48,Clouds,Overcast Clouds,04d,52.0786,-1.01694,Silverstone,UK,10,0,2
44,2019,2019-07-14,110,Williams,#192c4e,F,14,325.1,Silverstone,null,George Russell,110,67,67,69,100,2.48,Clouds,Overcast Clouds,04d,52.0786,-1.01694,Silverstone,UK,10,2,0
36,2019,2019-07-14,110,RacingPoint,#F596C8,F,13,340.4,Silverstone,null,Lance Stroll,110,67,67,69,100,2.48,Clouds,Overcast Clouds,04d,52.0786,-1.01694,Silverstone,UK,10,1,0
8,2019,2019-07-14,110,ToroRosso,#469BFF,F,9,337,Silverstone,null,Daniil Kvyat,110,67,67,69,100,2.48,Clouds,Overcast Clouds,04d,52.0786,-1.01694,Silverstone,UK,10,1,1
4,2019,2019-07-14,110,HaasF1Team,#F0D787,DNF,20,304.2,Silverstone,null,Kevin Magnussen,110,67,67,69,100,2.48,Clouds,Overcast Clouds,04d,52.0786,-1.01694,Silverstone,UK,10,1,0
16,2019,2019-07-14,110,RacingPoint,#F596C8,F,17,334.1,Silverstone,null,Sergio Perez,110,67,67,69,100,2.48,Clouds,Overcast Clouds,04d,52.0786,-1.01694,Silverstone,UK,10,1,1
22,2019,2019-07-14,110,HaasF1Team,#F0D787,DNF,19,300.3,Silverstone,null,Romain Grosjean,110,67,67,69,100,2.48,Clouds,Overcast Clouds,04d,52.0786,-1.01694,Silverstone,UK,10,2,4
25,2019,2019-07-14,110,McLaren,#FF8700,F,6,328.6,Silverstone,null,Carlos Sainz Jnr,110,67,67,69,100,2.48,Clouds,Overcast Clouds,04d,52.0786,-1.01694,Silverstone,UK,10,0,2
11,2019,2019-07-14,110,AlfaRomeo,#9B0000,F,8,330.3,Silverstone,null,Kimi Raikkonen,110,67,67,69,100,2.48,Clouds,Overcast Clouds,04d,52.0786,-1.01694,Silverstone,UK,10,1,1
35,2019,2019-07-14,110,AlfaRomeo,#9B0000,DNF,18,314,Silverstone,null,Antonio Giovinazzi,110,67,67,69,100,2.48,Clouds,Overcast Clouds,04d,52.0786,-1.01694,Silverstone,UK,10,1,0
7,2019,2019-07-14,110,Renault,#FFF500,F,10,330.4,Silverstone,null,Nico Hulkenberg,110,67,67,69,100,2.48,Clouds,Overcast Clouds,04d,52.0786,-1.01694,Silverstone,UK,10,1,0
43,2019,2019-07-14,110,ToroRosso,#469BFF,F,12,333.1,Silverstone,null,Alexander Albon,110,67,67,69,100,2.48,Clouds,Overcast Clouds,04d,52.0786,-1.01694,Silverstone,UK,10,0,1
42,2019,2019-07-14,110,McLaren,#FF8700,F,11,334.3,Silverstone,null,Lando Norris,110,67,67,69,100,2.48,Clouds,Overcast Clouds,04d,52.0786,-1.01694,Silverstone,UK,10,1,3
2,2019,2019-07-14,110,Renault,#FFF500,F,7,335.7,Silverstone,null,Daniel Ricciardo,110,67,67,69,100,2.48,Clouds,Overcast Clouds,04d,52.0786,-1.01694,Silverstone,UK,10,1,3
12,2019,2019-07-14,110,Ferrari,#DC0000,F,16,329.8,Silverstone,null,Sebastian Vettel,110,67,67,69,100,2.48,Clouds,Overcast Clouds,04d,52.0786,-1.01694,Silverstone,UK,10,0,2
38,2019,2019-07-14,110,RedBull,#1E41FF,F,4,336,Silverstone,null,Pierre Gasly,110,67,67,69,100,2.48,Clouds,Overcast Clouds,04d,52.0786,-1.01694,Silverstone,UK,10,0,1
27,2019,2019-07-14,110,RedBull,#1E41FF,F,5,340.3,Silverstone,null,Max Verstappen,110,67,67,69,100,2.48,Clouds,Overcast Clouds,04d,52.0786,-1.01694,Silverstone,UK,10,1,1
40,2019,2019-07-14,110,Ferrari,#DC0000,F,3,338.8,Silverstone,null,Charles Leclerc,110,67,67,69,100,2.48,Clouds,Overcast Clouds,04d,52.0786,-1.01694,Silverstone,UK,10,1,1
1,2019,2019-07-14,110,Mercedes,#00D2BE,F,1,331,Silverstone,null,Lewis Hamilton,110,67,67,69,100,2.48,Clouds,Overcast Clouds,04d,52.0786,-1.01694,Silverstone,UK,10,0,0
15,2019,2019-07-14,110,Mercedes,#00D2BE,F,2,319,Silverstone,null,Valtteri Bottas,110,67,67,69,100,2.48,Clouds,Overcast Clouds,04d,52.0786,-1.01694,Silverstone,UK,10,1,0
12,2019,2019-07-28,111,Ferrari,#DC0000,F,2,337,Hockenheim,Wet race,Sebastian Vettel,111,71,71,72,75,3.6,Thunderstorm,Thunderstorm,11d,49.3278,8.56583,Hockenheim,Germany,11,0,2
42,2019,2019-07-28,111,McLaren,#FF8700,DNF,18,323.9,Hockenheim,Wet race,Lando Norris,111,71,71,72,75,3.6,Thunderstorm,Thunderstorm,11d,49.3278,8.56583,Hockenheim,Germany,11,1,3
45,2019,2019-07-28,111,Williams,#192c4e,F,10,324.5,Hockenheim,Wet race,Robert Kubica,111,71,71,72,75,3.6,Thunderstorm,Thunderstorm,11d,49.3278,8.56583,Hockenheim,Germany,11,0,2
44,2019,2019-07-28,111,Williams,#192c4e,F,11,301.8,Hockenheim,Wet race,George Russell,111,71,71,72,75,3.6,Thunderstorm,Thunderstorm,11d,49.3278,8.56583,Hockenheim,Germany,11,2,0
43,2019,2019-07-28,111,ToroRosso,#469BFF,F,6,337.9,Hockenheim,Wet race,Alexander Albon,111,71,71,72,75,3.6,Thunderstorm,Thunderstorm,11d,49.3278,8.56583,Hockenheim,Germany,11,0,1
36,2019,2019-07-28,111,RacingPoint,#F596C8,F,4,327.3,Hockenheim,Wet race,Lance Stroll,111,71,71,72,75,3.6,Thunderstorm,Thunderstorm,11d,49.3278,8.56583,Hockenheim,Germany,11,1,0
8,2019,2019-07-28,111,ToroRosso,#469BFF,F,3,315,Hockenheim,Wet race,Daniil Kvyat,111,71,71,72,75,3.6,Thunderstorm,Thunderstorm,11d,49.3278,8.56583,Hockenheim,Germany,11,1,1
2,2019,2019-07-28,111,Renault,#FFF500,DNF,19,304.1,Hockenheim,Wet race,Daniel Ricciardo,111,71,71,72,75,3.6,Thunderstorm,Thunderstorm,11d,49.3278,8.56583,Hockenheim,Germany,11,1,3
4,2019,2019-07-28,111,HaasF1Team,#F0D787,F,8,324.8,Hockenheim,Wet race,Kevin Magnussen,111,71,71,72,75,3.6,Thunderstorm,Thunderstorm,11d,49.3278,8.56583,Hockenheim,Germany,11,1,0
35,2019,2019-07-28,111,AlfaRomeo,#9B0000,F,13,331.3,Hockenheim,Wet race,Antonio Giovinazzi,111,71,71,72,75,3.6,Thunderstorm,Thunderstorm,11d,49.3278,8.56583,Hockenheim,Germany,11,1,0
40,2019,2019-07-28,111,Ferrari,#DC0000,DNF,17,320.1,Hockenheim,Wet race,Charles Leclerc,111,71,71,72,75,3.6,Thunderstorm,Thunderstorm,11d,49.3278,8.56583,Hockenheim,Germany,11,1,1
7,2019,2019-07-28,111,Renault,#FFF500,DNF,16,319.5,Hockenheim,Wet race,Nico Hulkenberg,111,71,71,72,75,3.6,Thunderstorm,Thunderstorm,11d,49.3278,8.56583,Hockenheim,Germany,11,1,0
16,2019,2019-07-28,111,RacingPoint,#F596C8,DNF,20,305.5,Hockenheim,Wet race,Sergio Perez,111,71,71,72,75,3.6,Thunderstorm,Thunderstorm,11d,49.3278,8.56583,Hockenheim,Germany,11,1,1
25,2019,2019-07-28,111,McLaren,#FF8700,F,5,333.3,Hockenheim,Wet race,Carlos Sainz Jnr,111,71,71,72,75,3.6,Thunderstorm,Thunderstorm,11d,49.3278,8.56583,Hockenheim,Germany,11,0,2
22,2019,2019-07-28,111,HaasF1Team,#F0D787,F,7,329.1,Hockenheim,Wet race,Romain Grosjean,111,71,71,72,75,3.6,Thunderstorm,Thunderstorm,11d,49.3278,8.56583,Hockenheim,Germany,11,2,4
11,2019,2019-07-28,111,AlfaRomeo,#9B0000,F,12,335.1,Hockenheim,Wet race,Kimi Raikkonen,111,71,71,72,75,3.6,Thunderstorm,Thunderstorm,11d,49.3278,8.56583,Hockenheim,Germany,11,1,1
38,2019,2019-07-28,111,RedBull,#1E41FF,DNF,14,344.9,Hockenheim,Wet race,Pierre Gasly,111,71,71,72,75,3.6,Thunderstorm,Thunderstorm,11d,49.3278,8.56583,Hockenheim,Germany,11,0,1
15,2019,2019-07-28,111,Mercedes,#00D2BE,DNF,15,326.7,Hockenheim,Wet race,Valtteri Bottas,111,71,71,72,75,3.6,Thunderstorm,Thunderstorm,11d,49.3278,8.56583,Hockenheim,Germany,11,1,0
27,2019,2019-07-28,111,RedBull,#1E41FF,F,1,324.4,Hockenheim,Wet race,Max Verstappen,111,71,71,72,75,3.6,Thunderstorm,Thunderstorm,11d,49.3278,8.56583,Hockenheim,Germany,11,1,1
1,2019,2019-07-28,111,Mercedes,#00D2BE,F,9,327.2,Hockenheim,Wet race,Lewis Hamilton,111,71,71,72,75,3.6,Thunderstorm,Thunderstorm,11d,49.3278,8.56583,Hockenheim,Germany,11,0,0
2,2019,2019-08-04,112,Renault,#FFF500,F,14,321.6,Budapest,null,Daniel Ricciardo,112,77,76,44,0,3.6,Clear,Clear Sky,01d,47.5789,19.2486,Budapest,Hungary,12,1,3
45,2019,2019-08-04,112,Williams,#192c4e,F,19,292.4,Budapest,null,Robert Kubica,112,77,76,44,0,3.6,Clear,Clear Sky,01d,47.5789,19.2486,Budapest,Hungary,12,0,2
36,2019,2019-08-04,112,RacingPoint,#F596C8,F,17,315.3,Budapest,null,Lance Stroll,112,77,76,44,0,3.6,Clear,Clear Sky,01d,47.5789,19.2486,Budapest,Hungary,12,1,0
35,2019,2019-08-04,112,AlfaRomeo,#9B0000,F,18,311,Budapest,null,Antonio Giovinazzi,112,77,76,44,0,3.6,Clear,Clear Sky,01d,47.5789,19.2486,Budapest,Hungary,12,1,0
16,2019,2019-08-04,112,RacingPoint,#F596C8,F,11,307.8,Budapest,null,Sergio Perez,112,77,76,44,0,3.6,Clear,Clear Sky,01d,47.5789,19.2486,Budapest,Hungary,12,1,1
44,2019,2019-08-04,112,Williams,#192c4e,F,16,308.6,Budapest,null,George Russell,112,77,76,44,0,3.6,Clear,Clear Sky,01d,47.5789,19.2486,Budapest,Hungary,12,2,0
4,2019,2019-08-04,112,HaasF1Team,#F0D787,F,13,307.6,Budapest,null,Kevin Magnussen,112,77,76,44,0,3.6,Clear,Clear Sky,01d,47.5789,19.2486,Budapest,Hungary,12,1,0
8,2019,2019-08-04,112,ToroRosso,#469BFF,F,15,314.8,Budapest,null,Daniil Kvyat,112,77,76,44,0,3.6,Clear,Clear Sky,01d,47.5789,19.2486,Budapest,Hungary,12,1,1
43,2019,2019-08-04,112,ToroRosso,#469BFF,F,10,313.2,Budapest,null,Alexander Albon,112,77,76,44,0,3.6,Clear,Clear Sky,01d,47.5789,19.2486,Budapest,Hungary,12,0,1
7,2019,2019-08-04,112,Renault,#FFF500,F,12,309.5,Budapest,null,Nico Hulkenberg,112,77,76,44,0,3.6,Clear,Clear Sky,01d,47.5789,19.2486,Budapest,Hungary,12,1,0
11,2019,2019-08-04,112,AlfaRomeo,#9B0000,F,7,306.2,Budapest,null,Kimi Raikkonen,112,77,76,44,0,3.6,Clear,Clear Sky,01d,47.5789,19.2486,Budapest,Hungary,12,1,1
22,2019,2019-08-04,112,HaasF1Team,#F0D787,DNF,20,302.4,Budapest,null,Romain Grosjean,112,77,76,44,0,3.6,Clear,Clear Sky,01d,47.5789,19.2486,Budapest,Hungary,12,2,4
25,2019,2019-08-04,112,McLaren,#FF8700,F,5,310,Budapest,null,Carlos Sainz Jnr,112,77,76,44,0,3.6,Clear,Clear Sky,01d,47.5789,19.2486,Budapest,Hungary,12,0,2
42,2019,2019-08-04,112,McLaren,#FF8700,F,9,315.6,Budapest,null,Lando Norris,112,77,76,44,0,3.6,Clear,Clear Sky,01d,47.5789,19.2486,Budapest,Hungary,12,1,3
38,2019,2019-08-04,112,RedBull,#1E41FF,F,6,315.8,Budapest,null,Pierre Gasly,112,77,76,44,0,3.6,Clear,Clear Sky,01d,47.5789,19.2486,Budapest,Hungary,12,0,1
12,2019,2019-08-04,112,Ferrari,#DC0000,F,3,320.8,Budapest,null,Sebastian Vettel,112,77,76,44,0,3.6,Clear,Clear Sky,01d,47.5789,19.2486,Budapest,Hungary,12,0,2
40,2019,2019-08-04,112,Ferrari,#DC0000,F,4,311.5,Budapest,null,Charles Leclerc,112,77,76,44,0,3.6,Clear,Clear Sky,01d,47.5789,19.2486,Budapest,Hungary,12,1,1
1,2019,2019-08-04,112,Mercedes,#00D2BE,F,1,321,Budapest,null,Lewis Hamilton,112,77,76,44,0,3.6,Clear,Clear Sky,01d,47.5789,19.2486,Budapest,Hungary,12,0,0
15,2019,2019-08-04,112,Mercedes,#00D2BE,F,8,317.5,Budapest,null,Valtteri Bottas,112,77,76,44,0,3.6,Clear,Clear Sky,01d,47.5789,19.2486,Budapest,Hungary,12,1,0
27,2019,2019-08-04,112,RedBull,#1E41FF,F,2,312.8,Budapest,null,Max Verstappen,112,77,76,44,0,3.6,Clear,Clear Sky,01d,47.5789,19.2486,Budapest,Hungary,12,1,1
45,2019,2019-09-01,113,Williams,#192c4e,F,17,304.3,Spa,null,Robert Kubica,113,63,62,69,40,3,Clouds,Scattered Clouds,03d,50.4372,5.97139,Spa,Belgium,13,0,2
